id,product_id,main_location_id,date,avg_price,ask,bid,created_at,main_location,updated_at
15,2,10,2021-07-09,82.916332,84.91387153469715,80.9637251112972,2021-08-02 14:51:46,,2023-08-29 19:11:02
47,2,10,2021-06-09,89.07546893333334,90.41363824464696,87.51513154797063,2021-08-02 14:51:46,,2023-08-29 19:11:02
69,2,10,2021-06-25,77.99006553333334,79.66330683507385,77.43035776405723,2021-08-02 14:51:46,,2023-08-29 19:11:02
186,2,10,2021-06-02,89.78673500000001,91.4760835658252,88.27288104464292,2021-08-02 14:51:46,,2023-08-29 19:11:02
193,2,10,2021-07-08,82.51193339999999,82.97210665531767,82.02946719516443,2021-08-02 14:51:46,,2023-08-29 19:11:02
258,2,10,2021-06-21,81.51846619999999,82.45362782622128,80.74802109719683,2021-08-02 14:51:46,,2023-08-29 19:11:02
266,2,10,2021-07-13,84.2232676,85.65060739187247,82.76256284902912,2021-08-02 14:51:46,,2023-08-29 19:11:02
321,2,10,2021-06-30,77.21673586666667,81.02077577667491,75.86495799870774,2021-08-02 14:51:46,,2023-08-29 19:11:02
351,2,10,2021-07-12,83.92413433333333,,,2021-08-02 14:51:46,,2023-08-29 19:11:02
440,2,10,2021-06-16,84.99946899999999,,,2021-08-02 14:51:46,,2023-08-29 19:11:02
472,2,10,2021-06-23,79.53220013333333,81.1925616005223,78.82497380380067,2021-08-02 14:51:46,,2023-08-29 19:11:02
537,2,10,2021-06-14,86.43313093333332,87.16551314920439,84.30557669042935,2021-08-02 14:51:46,,2023-08-29 19:11:02
563,2,10,2021-07-14,84.29773560000001,85.34084922723882,83.26153850452975,2021-08-02 14:51:46,,2023-08-29 19:11:02
584,2,10,2021-06-29,77.46559753333334,,,2021-08-02 14:51:46,,2023-08-29 19:11:02
589,2,10,2021-06-28,77.91546733333332,79.62559410946007,76.77884081167353,2021-08-02 14:51:46,,2023-08-29 19:11:02
598,2,10,2021-07-02,78.00466920000001,79.53030606114443,77.4229827266843,2021-08-02 14:51:46,,2023-08-29 19:11:02
607,2,10,2021-06-04,89.59666546666666,91.60080905190058,88.43421287143634,2021-08-02 14:51:46,,2023-08-29 19:11:02
702,2,10,2021-06-18,82.7847982,85.63574401167709,78.54016015192757,2021-08-02 14:51:46,,2023-08-29 19:11:02
712,2,10,2021-06-08,89.19926453333333,,,2021-08-02 14:51:46,,2023-08-29 19:11:02
788,2,10,2021-07-29,90.15606686666666,90.95722098609436,88.27958763152554,2021-08-02 14:51:46,,2023-08-29 19:11:02
827,2,10,2021-07-19,85.61860246666667,88.10167163475596,85.29083655409083,2021-08-02 14:51:46,,2023-08-29 19:11:02
958,2,10,2021-06-01,91.0530014,91.82718143959372,87.93596148067152,2021-08-02 14:51:46,,2023-08-29 19:11:02
1005,2,10,2021-07-05,79.96013186666666,,,2021-08-02 14:51:46,,2023-08-29 19:11:02
1055,2,10,2021-07-15,85.0452006,85.33252266355541,83.71834756749227,2021-08-02 14:51:46,,2023-08-29 19:11:02
1112,2,10,2021-06-22,81.0291992,83.72600750409981,80.69054716019754,2021-08-02 14:51:46,,2023-08-29 19:11:02
1115,2,10,2021-07-06,81.00173133333334,84.05374316734009,80.15845814690398,2021-08-02 14:51:46,,2023-08-29 19:11:02
1132,2,10,2021-07-27,89.20593366666667,,,2021-08-02 14:51:46,,2023-08-29 19:11:02
1162,2,10,2021-06-24,79.20473426666668,80.85844424652501,77.40366425547855,2021-08-02 14:51:46,,2023-08-29 19:11:02
1176,2,10,2021-06-10,88.841865,89.97665696014093,86.26316633759657,2021-08-02 14:51:46,,2023-08-29 19:11:02
1183,2,10,2021-07-20,86.23086546666667,86.60689843951917,85.96061326569514,2021-08-02 14:51:46,,2023-08-29 19:11:02
1213,2,10,2021-07-30,90.37293093333334,91.97598696942916,89.54557377752354,2021-08-02 14:51:46,,2023-08-29 19:11:02
1216,2,10,2021-07-26,88.60686746666666,89.5754413924766,86.96343247862244,2021-08-02 14:51:46,,2023-08-29 19:11:02
1257,2,10,2021-07-16,85.37146606666666,87.77332809136875,83.60427150827482,2021-08-02 14:51:46,,2023-08-29 19:11:02
1296,2,10,2021-07-22,87.64000246666667,88.73630131658679,87.27795627082128,2021-08-02 14:51:46,,2023-08-29 19:11:02
1307,2,10,2021-07-07,81.73680213333334,83.27284690876554,81.09119906092629,2021-08-02 14:51:46,,2023-08-29 19:11:02
1318,2,10,2021-06-15,85.70166526666667,90.40945439439776,80.44338434886919,2021-08-02 14:51:46,,2023-08-29 19:11:02
1384,2,10,2021-06-07,89.33293253333333,94.52407861379156,87.06671058678748,2021-08-02 14:51:46,,2023-08-29 19:11:02
1389,2,10,2021-07-28,89.81213380000001,90.06774892787308,89.62327229846491,2021-08-02 14:51:46,,2023-08-29 19:11:02
1465,2,10,2021-06-17,82.98799946666666,84.57282988029057,81.47655546504521,2021-08-02 14:51:46,,2023-08-29 19:11:02
1479,2,10,2021-07-23,88.16666666666667,,,2021-08-02 14:51:46,,2023-08-29 19:11:02
1487,2,10,2021-07-21,87.48813273333333,88.27999266159827,86.32053078365689,2021-08-02 14:51:46,,2023-08-29 19:11:02
1526,2,10,2021-06-11,87.66186826666667,88.48302549095945,86.38021693261398,2021-08-02 14:51:46,,2023-08-29 19:11:02
1632,2,10,2021-07-01,77.15326739999999,,,2021-08-02 14:51:46,,2023-08-29 19:11:02
2052,2,10,2021-08-02,91.03226826666668,92.3066565533451,90.39681288719436,2021-08-03 12:57:48,,2023-08-29 19:11:02
2175,2,10,2021-08-03,91.06640013333332,92.26468362684577,90.21238370753636,2021-08-04 14:32:17,,2023-08-29 19:11:02
2269,2,10,2021-08-04,90.95999753333332,92.99678981967652,89.4458949827823,2021-08-05 13:27:06,,2023-08-29 19:11:02
2363,2,10,2021-08-05,90.92679953333334,91.9020013879582,89.70057859073167,2021-08-06 15:00:02,,2023-08-29 19:11:02
2686,2,10,2021-08-06,90.90786846666668,,,2021-08-09 14:25:56,,2023-08-29 19:11:02
