id,product_id,main_location_id,date,avg_price,ask,bid,created_at,main_location,updated_at
50,1,20,2021-07-28,162.75466933333334,,,2021-08-02 14:51:46,,2023-08-29 19:11:02
62,1,20,2021-07-01,154.243998,,,2021-08-02 14:51:46,,2023-08-29 19:11:02
140,1,20,2021-07-19,164.45733133333331,166.0982168108018,163.1657705548133,2021-08-02 14:51:46,,2023-08-29 19:11:02
187,1,20,2021-06-18,145.01533,,,2021-08-02 14:51:46,,2023-08-29 19:11:02
217,1,20,2021-07-15,160.25666333333334,160.47051597647337,159.5363604206445,2021-08-02 14:51:46,,2023-08-29 19:11:02
240,1,20,2021-06-15,155.31667066666668,156.82613939167726,153.5615140924793,2021-08-02 14:51:46,,2023-08-29 19:11:02
250,1,20,2021-07-06,154.76200333333333,155.149869707816,151.387953887983,2021-08-02 14:51:46,,2023-08-29 19:11:02
281,1,20,2021-06-29,142.35333266666666,142.59983501277918,141.66641168583993,2021-08-02 14:51:46,,2023-08-29 19:11:02
317,1,20,2021-07-12,157.70066333333332,160.94857565126244,154.19730033875578,2021-08-02 14:51:46,,2023-08-29 19:11:02
389,1,20,2021-06-14,158.60533666666666,160.50301659271815,156.6201641514136,2021-08-02 14:51:46,,2023-08-29 19:11:02
402,1,20,2021-07-14,159.85933433333332,,,2021-08-02 14:51:46,,2023-08-29 19:11:02
411,1,20,2021-07-02,158.12800066666668,158.95775153608466,157.2578600751152,2021-08-02 14:51:46,,2023-08-29 19:11:02
475,1,20,2021-07-21,166.62633266666668,167.5973918482649,164.72475402040672,2021-08-02 14:51:46,,2023-08-29 19:11:02
564,1,20,2021-06-08,166.86466466666667,167.747029319581,164.0383229988097,2021-08-02 14:51:46,,2023-08-29 19:11:02
590,1,20,2021-06-28,140.50999933333333,,,2021-08-02 14:51:46,,2023-08-29 19:11:02
773,1,20,2021-06-02,165.39133733333333,166.61599026939993,165.03425595286978,2021-08-02 14:51:46,,2023-08-29 19:11:02
782,1,20,2021-07-26,162.18000266666667,165.06293807427107,160.33726594239093,2021-08-02 14:51:46,,2023-08-29 19:11:02
801,1,20,2021-06-25,139.52933733333333,139.73829587472238,137.135933960325,2021-08-02 14:51:46,,2023-08-29 19:11:02
942,1,20,2021-07-27,164.04333499999998,164.24200295130674,163.60639779374088,2021-08-02 14:51:46,,2023-08-29 19:11:02
981,1,20,2021-06-09,167.12400333333332,168.18539825060068,166.7941245554525,2021-08-02 14:51:46,,2023-08-29 19:11:02
991,1,20,2021-07-07,154.20799733333334,154.82739177242777,154.0990673885891,2021-08-02 14:51:46,,2023-08-29 19:11:02
1068,1,20,2021-07-16,162.01999933333337,162.57459314287556,160.57962295939024,2021-08-02 14:51:46,,2023-08-29 19:11:02
1116,1,20,2021-06-30,148.752004,150.23620880054625,148.05367048003043,2021-08-02 14:51:46,,2023-08-29 19:11:02
